price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,city,month_sold,age,is_renovated,years_since_reno,total_rooms,living_lot_ratio,has_basement,zipcode
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,1929,Seattle,6,85,0,85,3.0,0.47650783072309233,1,98112
1228000.0,4.0,2.5,5730,44947,2.0,0,4,3,4280,1450,1991,Sammamish,6,23,0,23,6.5,0.1274806443000801,1,98074
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,1963,Renton,6,51,0,51,6.5,0.206598161168199,0,98059
743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,0,1961,Mercer Island,6,53,1,13,4.75,0.18753888543240602,0,98040
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,740,1940,Seattle,6,74,1,13,3.5,0.4311028828352288,1,98107
485000.0,4.0,2.5,2470,35073,2.0,0,0,3,2470,0,1989,Auburn,6,25,0,25,6.5,0.07042253521126761,0,98092
489950.0,4.0,2.25,2640,31941,1.0,0,0,4,2640,0,1986,Auburn,6,28,0,28,6.25,0.08264980276751613,0,98092
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,1996,Renton,6,18,0,18,7.75,0.40291065894084355,0,98059
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,0,1988,Bothell,6,26,1,14,5.5,0.21772619903461024,0,98011
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,1956,Seattle,6,58,1,13,5.5,0.3192649120074755,1,98116
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,1997,Seattle,6,17,0,17,8.0,0.3759248150369926,1,98106
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,Des Moines,6,37,0,37,6.0,0.22277227722772278,1,98198
1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,1937,Seattle,6,77,1,20,6.5,0.39994667377682974,0,98105
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,2003,Seattle,6,11,0,11,6.5,0.2953353574385868,0,98133
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,1955,Normandy Park,6,59,1,5,5.0,0.19019460273088915,0,98166
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,1926,Seattle,6,88,1,21,4.0,0.2607899954247369,1,98133
280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,0,1922,Seattle,6,92,1,6,1.75,0.06249070078857313,0,98108
1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,3270,0,1989,Bellevue,6,25,0,25,6.5,0.09225300457033234,0,98006
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,2003,Bellevue,6,11,0,11,6.5,0.21825214108113086,0,98004
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,0,2003,Maple Valley,6,11,0,11,6.5,0.30225409836065575,0,98038
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,1990,Auburn,6,24,1,5,6.5,0.26104417670682734,1,98092
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,2004,Issaquah,6,10,1,11,5.25,0.41294373339773,0,98029
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,1919,Seattle,6,95,1,29,6.0,0.5704062302673122,1,98115
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,1925,Seattle,6,89,0,89,6.0,0.7876135981151128,1,98103
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,1947,Kirkland,6,67,1,26,3.0,0.07104175158679323,0,98033
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,1966,Redmond,6,48,1,51,4.0,0.11127440688641613,0,98052
223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,1957,Renton,6,57,1,14,3.0,0.09219858156028368,0,98058
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,1944,Seattle,6,70,0,70,5.75,0.48441123421798504,1,98107
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,1937,Seattle,6,77,0,77,5.75,0.35954624110747935,1,98115
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,1914,Seattle,6,100,1,69,5.25,0.2740233290131457,0,98122
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,0,1993,Kent,6,21,0,21,5.5,0.26853306670475646,0,98031
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,1947,Seattle,6,67,1,26,5.75,0.3149475087485419,1,98125
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,1972,Kirkland,6,42,0,42,5.75,0.2110104152576762,1,98034
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,1999,Seattle,6,15,0,15,3.5,0.890924229808493,0,98103
1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,4410,0,2006,Redmond,6,8,0,8,9.0,0.3066546137264446,0,98052
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,2008,Seattle,6,6,0,6,6.25,1.1893203883495145,1,98108
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,2007,Issaquah,6,7,0,7,5.5,0.7136906414884754,0,98029
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,2009,Issaquah,6,5,0,5,4.25,1.1561264822134387,0,98027
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,1926,Seattle,6,88,0,88,8.5,0.4676476516831284,1,98103
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,1961,Kirkland,6,53,0,53,7.0,0.25414019372981983,0,98034
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,1997,Sammamish,6,17,0,17,6.5,0.18416700192213134,0,98074
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,1978,Des Moines,6,36,1,14,3.75,0.25347650061608873,0,98198
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,1978,Kent,6,36,1,14,4.0,0.12103694336554964,0,98030
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,2014,Seattle,6,0,0,0,9.75,0.6902086677367576,1,98103
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,1905,Seattle,6,109,1,0,4.75,0.21390374331550802,1,98118
230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,1986,SeaTac,6,28,0,28,3.0,0.12316249503377036,0,98168
845000.0,4.0,2.75,4070,115434,2.0,0,0,3,4070,0,2002,North Bend,6,12,0,12,6.75,0.03525793736734959,0,98045
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,1976,Lake Forest Park,6,38,0,38,4.75,0.1906557720511209,1,98155
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,1947,Shoreline,6,67,1,26,4.0,0.1563836285888821,0,98155
370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,1951,Seattle,6,63,1,20,3.0,0.19560965007607042,0,98117
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,1952,Bellevue,6,62,0,62,4.75,0.14662322274881517,1,98008
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,1974,Kirkland,6,40,0,40,6.25,0.26531151003167897,1,98034
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,1905,Seattle,6,109,1,9,6.5,0.5727973338887732,1,98103
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,Seattle,6,75,1,45,6.0,0.2887090842221405,1,98199
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,1906,Seattle,6,108,1,24,7.25,0.7240131011894501,1,98112
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,950,1980,SeaTac,6,34,0,34,4.75,0.22245638683994848,1,98168
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,1926,Seattle,6,88,1,11,4.0,0.6097967344218593,1,98103
622500.0,5.0,2.75,3320,23760,2.0,0,0,4,2190,1130,1975,Woodinville,6,39,0,39,7.75,0.13972475905896217,1,98072
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1140,1966,Kent,6,48,0,48,6.5,0.24965325936199723,1,98030
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,1976,Federal Way,6,38,0,38,4.0,0.19643672910004567,0,98023
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,1997,Kirkland,6,17,0,17,4.75,0.18350868607780768,0,98034
697000.0,4.0,2.75,3650,48351,1.5,0,0,4,3650,0,1978,Woodinville,6,36,1,14,6.75,0.07548808735936466,0,98077
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,1944,Seattle,6,70,0,70,4.0,0.19825163908835466,0,98178
454000.0,4.0,2.25,2630,39000,2.0,0,0,3,2630,0,1979,Kent,6,35,1,0,6.25,0.06743416835465757,0,98042
345000.0,2.0,1.5,1800,26615,1.0,0,0,5,1240,560,1987,Auburn,6,27,0,27,3.5,0.06762849413886383,1,98092
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,290,1927,Seattle,6,87,0,87,4.0,0.665954415954416,1,98107
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,670,2000,Renton,6,14,0,14,6.5,0.39899465912661014,1,98055
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,810,1981,Auburn,6,33,1,1,6.5,0.2228380094677289,1,98001
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,0,1974,Mercer Island,6,40,0,40,6.25,0.2051699874083401,0,98040
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,2001,Renton,6,13,0,13,6.5,0.41580820378348005,0,98059
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,550,1961,Seattle,6,53,1,13,4.5,0.16569592287607954,1,98125
883000.0,4.0,2.5,3670,54450,2.0,0,0,3,3670,0,1999,Sammamish,6,15,0,15,6.5,0.06740004774935263,0,98074
950000.0,4.0,2.5,3770,35081,2.0,0,0,3,3770,0,1989,Redmond,6,25,0,25,6.5,0.1074625163901716,0,98053
615000.0,3.0,1.75,2350,20820,1.0,0,0,4,1800,550,1978,Sammamish,6,36,1,14,4.75,0.11286681715575621,1,98074
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,600,1983,Seattle,6,31,0,31,4.5,0.23087197099790116,1,98106
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,0,1989,Issaquah,6,25,0,25,6.5,0.25210084033613445,0,98029
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,0,1985,Issaquah,6,29,0,29,5.5,0.260468183316848,0,98029
215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,0,1943,Seattle,6,71,1,12,3.0,0.09859741702541314,0,98178
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,0,1971,Sammamish,6,43,0,43,5.0,0.37889307677048206,0,98074
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,0,2000,Maple Valley,6,14,0,14,6.5,0.2360030128044188,0,98038
849900.0,2.0,2.0,2280,641203,2.0,0,0,3,2280,0,1990,Vashon,6,24,1,5,4.0,0.003555810631249961,0,98070
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,1440,1973,Mercer Island,6,41,0,41,7.75,0.30953569645531703,1,98040
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,1993,Seattle,6,21,0,21,7.5,0.5873531617095726,0,98112
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,750,1919,Burien,6,95,1,80,4.75,0.2692867540029112,1,98166
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,0,1997,Kent,6,17,0,17,5.5,0.2482609738546414,0,98030
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,1010,1958,Seattle,6,56,0,56,6.75,0.28567387922500354,1,98126
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,380,1981,Sammamish,6,33,1,1,5.25,0.1297421579898177,1,98074
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,0,1993,Renton,6,21,0,21,6.5,0.3384499245093105,0,98058
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,720,1958,Burien,6,56,1,10,6.5,0.23527124246548706,1,98146
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,1954,Seattle,6,60,1,35,6.5,0.38132412550668066,1,98136
129000.0,2.0,1.0,1150,30184,1.0,0,0,3,1150,0,1950,Renton,6,64,1,9,3.0,0.038098393241676326,0,98055
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,1380,1968,Bellevue,6,46,0,46,7.5,0.26747771019081745,1,98007
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,1992,Redmond,6,22,0,22,5.5,0.4407951598962835,0,98052
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,860,1921,Seattle,6,93,0,93,5.25,0.39718659495242037,1,98133
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,0,1958,Auburn,6,56,0,56,5.75,0.17943148550382473,0,98002
1735000.0,3.0,2.5,4310,32093,1.5,0,4,5,2510,1800,1982,Shoreline,6,32,0,32,5.5,0.13429301427058016,1,98177
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,350,2005,Seattle,6,9,0,9,5.5,0.9256055363321799,1,98116
665000.0,4.0,2.5,2790,43091,2.0,0,0,4,2790,0,1989,Woodinville,6,25,0,25,6.5,0.06474519632414369,0,98077
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,0,2000,Seattle,6,14,0,14,5.5,0.6437092054917848,0,98199
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,1000,1925,Seattle,6,89,1,46,5.0,0.2556527667310533,1,98116
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,1900,Seattle,6,114,0,114,4.25,1.056314561812729,1,98109
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,200,1906,Seattle,6,108,1,0,4.0,0.20274961810859604,1,98103
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,340,1926,Seattle,6,88,1,11,4.0,0.45294117647058824,1,98117
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,990,1900,Seattle,6,114,1,26,5.0,0.440842296621724,1,98118
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,0,1962,Renton,6,52,0,52,4.75,0.08472142446869615,0,98059
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,1948,Seattle,6,66,1,20,4.75,0.22048937886528636,1,98126
171000.0,4.0,2.0,1520,19672,1.0,0,0,3,1020,500,1920,Tukwila,6,94,1,35,6.0,0.07726325420627256,1,98188
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,3610,0,2003,Maple Valley,6,11,0,11,8.0,0.36927168576104746,0,98038
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,2012,Covington,6,2,1,102,5.25,0.3669724770642202,0,98042
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,2007,Issaquah,6,7,0,7,7.5,0.9843125192248539,1,98029
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,2006,Seattle,6,8,0,8,6.0,1.0745341614906831,1,98102
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,2005,Issaquah,6,9,0,9,5.25,1.09472049689441,1,98027
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,2006,Renton,6,8,0,8,6.5,0.38847830206556755,0,98059
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,1750,0,2009,Kenmore,6,5,0,5,6.5,0.36610878661087864,0,98028
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,1972,Kirkland,6,42,1,12,5.0,0.22500372522723885,1,98034
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,2005,Seattle,6,9,0,9,5.5,0.2674982674982675,0,98125
883000.0,4.0,2.5,2960,41656,2.0,0,0,3,2960,0,1985,Woodinville,6,29,0,29,6.5,0.07105648510454425,0,98072
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,1968,Issaquah,6,46,0,46,7.75,0.24577055803383555,1,98027
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,1923,Seattle,6,91,0,91,3.0,0.39592081583683264,1,98144
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,1950,Seattle,6,64,1,9,4.75,0.16129032258064516,0,98125
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,2010,Issaquah,6,4,0,4,6.75,0.5850047755491882,0,98029
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,2008,Kenmore,6,6,0,6,6.75,0.47918781725888326,0,98028
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,2002,Tukwila,6,12,0,12,5.5,0.39057656540607566,1,98168
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,1953,Bellevue,6,61,0,61,4.75,0.22561939905113337,1,98004
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,950,1940,Seattle,6,74,1,13,5.0,0.23453894580915935,1,98115
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,1990,Issaquah,6,24,1,5,6.5,0.295955277869122,0,98029
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,1957,Bellevue,6,57,1,13,8.0,0.30371203599550056,1,98008
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,1957,Bellevue,6,57,1,13,4.0,0.09135050613118262,0,98008
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,1960,Newcastle,6,54,0,54,6.75,0.1485535574667709,0,98059
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,1949,Seattle,6,65,1,29,4.75,0.32915693353153536,1,98115
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,1977,Bothell,6,37,1,10,5.0,0.17140936589737846,0,98011
576000.0,4.0,2.5,2440,28405,2.0,0,0,3,2440,0,2002,Kenmore,6,12,0,12,6.5,0.08589734563120467,0,98028
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,1987,Renton,6,27,1,14,6.25,0.18327605956471935,0,98058
1735000.0,4.0,2.25,3040,5000,2.0,0,3,4,2080,960,1926,Seattle,6,88,1,21,6.25,0.607878424315137,1,98105
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,1957,Auburn,6,57,1,13,4.75,0.1320824589556845,0,98002
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,1939,Seattle,6,75,1,25,4.75,0.3578493076784751,1,98105
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,970,120,1951,Seattle,6,63,1,20,3.5,0.27243189202699325,1,98116
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,1919,Seattle,6,95,1,13,5.5,0.2723735408560311,0,98116
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,1969,Renton,6,45,1,4,4.0,0.10927767457108513,0,98059
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,1030,740,1960,Burien,6,54,1,2,4.75,0.21491015055852355,1,98148
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,1960,Seattle,6,54,1,2,7.0,0.3775395936650136,1,98118
554000.0,3.0,3.5,3380,108900,2.0,0,0,3,2700,680,1999,Renton,6,15,0,15,6.5,0.031037364211531575,1,98058
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,2005,Issaquah,6,9,0,9,5.5,0.5395112662646778,0,98029
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,850,750,1918,Seattle,6,96,0,96,3.75,0.39990002499375155,1,98112
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,1988,Issaquah,6,26,1,14,6.5,0.3222763716396793,0,98029
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,2014,Issaquah,6,0,0,0,3.75,1.1623439000960616,0,98029
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,2007,Seattle,6,7,0,7,8.0,0.3052234109502832,1,98168
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,1967,Renton,6,47,0,47,6.0,0.20683350474231516,1,98058
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,870,820,1984,Seattle,6,30,0,30,5.75,0.41411418769909336,1,98144
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,1923,Seattle,6,91,0,91,6.0,0.6058566139347021,1,98115
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,2007,Bellevue,6,7,0,7,7.5,0.4966686856450636,0,98006
792500.0,4.0,2.5,4290,175421,2.0,0,0,3,4290,0,2004,Ravensdale,6,10,1,11,6.5,0.024455313472654512,0,98051
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,1979,North Bend,6,35,1,0,4.75,0.11977918966774294,0,98045
235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,1999,Seattle,6,15,0,15,3.5,0.48726467331118495,0,98133
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,1907,Seattle,6,107,1,31,4.5,0.21231946673250215,0,98107
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,1956,Bellevue,6,58,0,58,4.5,0.18872640919885014,0,98007
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,1908,Seattle,6,106,1,26,6.0,0.41319560146617795,1,98122
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,1953,Kirkland,6,61,0,61,6.0,0.1648925067835525,0,98033
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,1987,Sammamish,6,27,1,14,6.25,0.28043422072887053,0,98074
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,2010,Redmond,6,4,0,4,6.75,0.5049484952534842,0,98053
332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,1908,Seattle,6,106,1,26,2.0,0.363498674744415,1,98112
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,2003,Kirkland,6,11,0,11,6.5,0.35613540197461213,0,98033
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,1947,Mercer Island,6,67,0,67,4.75,0.1425793907971484,1,98040
445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,1976,Vashon,6,38,0,38,4.75,0.05843975139915278,0,98070
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,1973,Bellevue,6,41,0,41,6.5,0.28670543822058975,1,98006
1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,1958,Seattle,6,56,0,56,8.0,0.42018807284847043,1,98199
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,1957,Seattle,6,57,1,13,4.0,0.12885088438561557,0,98118
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,1975,Kirkland,6,39,0,39,5.5,0.19844517184942717,1,98034
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,2003,Duvall,6,11,0,11,5.5,0.24154589371980675,0,98019
638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,2005,Redmond,6,9,0,9,5.5,0.5859483476811996,0,98052
418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,1965,Bellevue,6,49,1,21,5.5,0.11530101124657405,0,98008
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,1968,Redmond,6,46,0,46,4.75,0.1419763102385202,1,98052
150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,1949,Burien,6,65,1,29,4.5,0.15266228124612138,0,98168
759950.0,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,2002,Sammamish,6,12,0,12,5.5,0.13030137446933715,0,98075
427000.0,3.0,2.5,1830,65340,1.0,0,0,3,1520,310,1991,North Bend,6,23,0,23,5.5,0.028006917555592967,1,98045
632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,2003,Redmond,6,11,0,11,7.5,0.37198816401296325,0,98053
660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,1900,Seattle,6,114,1,9,7.75,0.6630630630630631,1,98122
862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,1990,Woodinville,6,24,1,5,6.5,0.21900315803926954,0,98077
524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,1910,Seattle,6,104,1,8,3.0,0.559720139930035,0,98109
470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,1958,Seattle,6,56,1,10,4.5,0.26174895895300415,1,98118
385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,2000,Vashon,6,14,0,14,5.0,0.16039544033087866,0,98070
575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,1985,Issaquah,6,29,0,29,6.5,0.22074135776759685,0,98027
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,1988,Federal Way,6,26,0,26,6.5,0.2279434211865269,1,98023
460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,1919,Seattle,6,95,1,29,3.0,0.42360780580675866,1,98107
1712500.0,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,1978,Seattle,6,36,1,14,6.25,0.5411374930977361,1,98109
175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,1973,Auburn,6,41,1,1,4.5,0.1671003972058622,0,98001
465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,1966,Burien,6,48,0,48,5.25,0.35595253966137846,1,98166
552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,1912,Seattle,6,102,1,25,4.0,0.4867448935245545,1,98117
565000.0,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,1981,Kent,6,33,0,33,6.75,0.022454499149885575,0,98030
518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,1976,Redmond,6,38,1,22,6.5,0.23196907079056125,1,98052
899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,2006,Kirkland,6,8,0,8,7.5,0.6075715604801477,1,98034
373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,1926,Seattle,6,88,1,21,4.0,0.3093864708966964,1,98126
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,2006,Maple Valley,6,8,0,8,6.5,0.5855588526211671,0,98038
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,1943,Seattle,6,71,1,12,3.0,0.24585125998770743,1,98106
375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,1913,Bothell,6,101,1,69,6.0,0.3999333444425929,0,98011
699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,2002,Sammamish,6,12,0,12,7.5,0.43633414436334145,0,98075
450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,1948,Seattle,6,66,0,66,8.25,0.30133265427383077,1,98125
455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,1970,Redmond,6,44,1,0,3.5,0.10740345986718046,0,98052
650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,1910,Seattle,6,104,0,104,6.75,0.6272530641672674,1,98103
378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,1960,Seattle,6,54,1,13,7.5,0.344311377245509,1,98125
220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,1940,Tukwila,6,74,1,13,5.0,0.17627203400425054,0,98178
285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,1967,Federal Way,6,47,0,47,5.75,0.2465098729719532,0,98023
340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,2004,Seattle,6,10,1,11,5.5,1.0314893617021277,0,98125
